game_id,name,ranking,expansion,accessory,categories,mechanics,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,usersrate,average,bayesaverage,stddev,numcomments,numweights,averageweight,votes_suggested_players,recom_plyrs_int,votes_best_players
300753,Cross Clues,1292,False,False,"['Deduction', 'Party Game', 'Word Game']","['Cooperative Game', 'Real-Time']",2020,2,6,10,5,10,7,2032,7.33635,6.41135,1.26726,314,51,1.0392,40,4,28
338760,Imperial Steam,1293,False,False,['Trains'],"['Contracts', 'Delayed Purchase', 'Market', 'Network and Route Building', 'Point to Point Movement', 'Turn Order: Stat-Based', 'Victory Points as a Resource']",2021,2,4,120,120,120,12,1170,7.84874,6.41101,1.36487,235,110,4.1273,62,4,39
204505,Museum,1294,False,False,['Card Game'],"['Open Drafting', 'Set Collection', 'Trading']",2019,2,4,60,30,60,12,2292,7.22265,6.4109,1.47632,555,54,2.537,44,4,23
215842,Exit: The Game – The Polar Station,1295,False,False,"['Deduction', 'Puzzle', 'Real-time']",['Cooperative Game'],2017,1,4,90,45,90,12,3406,6.89808,6.41011,1.48657,582,49,2.7347,33,2,24
163474,V-Sabotage,1296,False,False,"['Spies/Secret Agents', 'Wargame', 'World War II']","['Action Points', 'Area Movement', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Line of Sight', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Simulation', 'Solo / Solitaire Game', 'Variable Phase Order', 'Variable Player Powers']",2016,1,4,180,30,180,12,1508,7.75571,6.4087,1.40264,464,59,2.7119,57,1,40
72991,Asara,1297,False,False,"['Fantasy', 'Medieval']","['Hand Management', 'Pattern Building', 'Set Collection', 'Worker Placement']",2010,2,4,45,45,45,9,2770,7.00625,6.40865,1.10338,743,195,2.3487,58,4,37
271529,Botanik,1298,False,False,['Abstract Strategy'],"['Open Drafting', 'Pattern Building', 'Tile Placement']",2021,2,2,20,20,20,12,1296,7.75379,6.40832,1.04901,251,34,1.7941,15,2,15
255674,Imhotep: The Duel,1299,False,False,['Ancient'],"['Area Majority / Influence', 'Modular Board', 'Set Collection', 'Worker Placement']",2018,2,2,30,30,30,10,2430,7.10582,6.40753,1.12012,441,50,1.96,16,2,16
297129,Jekyll vs. Hyde,1300,False,False,"['Card Game', 'Novel-based']",['Trick-taking'],2021,2,2,30,30,30,8,1889,7.33994,6.40729,1.24263,321,39,1.8718,22,2,21
288169,The Fox in the Forest Duet,1301,False,False,"['Animals', 'Card Game', 'Fantasy']","['Communication Limits', 'Cooperative Game', 'Hand Management', 'Trick-taking']",2020,2,2,30,30,30,10,2459,7.10139,6.40676,1.23357,478,57,1.6842,28,2,28
246761,Cahoots,1302,False,False,['Card Game'],"['Communication Limits', 'Cooperative Game', 'Open Drafting', 'Race']",2018,1,4,20,20,20,10,2235,7.1632,6.40672,1.06286,316,62,1.0968,45,2,22
244918,Exit: The Game – The Mysterious Museum,1303,False,False,['Deduction'],['Cooperative Game'],2018,1,4,90,45,90,10,2155,7.17091,6.40602,1.31658,420,36,2.1667,30,2,24
199,Manhattan,1304,False,False,['City Building'],"['Area Majority / Influence', 'Hand Management']",1994,2,4,45,45,45,10,5403,6.72697,6.4048,1.19985,1453,398,1.9196,86,4,66
98527,Gloom of Kilforth: A Fantasy Quest Game,1305,False,False,"['Card Game', 'Fantasy']","['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Set Collection', 'Variable Player Powers']",2017,1,4,180,60,180,13,1761,7.56345,6.40468,1.63038,652,86,3.1047,85,1,68
199383,Calimala,1306,False,False,"['Economic', 'Industry / Manufacturing', 'Medieval', 'Renaissance', 'Transportation', 'Travel']","['Area Majority / Influence', 'End Game Bonuses', 'Modular Board', 'Order Counters', 'Variable Set-up', 'Worker Placement']",2017,3,5,75,75,75,10,2051,7.19706,6.40458,1.21202,478,62,2.8226,48,4,35
205418,Agricola: Family Edition,1307,False,False,"['Animals', 'Farming']","['Automatic Resource Growth', 'Worker Placement']",2016,1,4,45,45,45,8,2624,7.08561,6.40336,1.23094,502,69,2.4348,46,3,24
167513,Barony,1308,False,False,"['Abstract Strategy', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Modular Board']",2015,2,4,45,45,45,14,2573,7.08012,6.40325,1.32888,503,111,2.2432,79,4,32
253214,Escape Tales: The Awakening,1309,False,False,"['Card Game', 'Deduction', 'Horror', 'Mature / Adult', 'Puzzle']","['Cooperative Game', 'Deduction', 'Solo / Solitaire Game']",2018,1,4,360,180,360,16,2426,7.09888,6.40322,1.5143,481,48,2.1875,47,2,28
142992,Gravwell: Escape from the 9th Dimension,1310,False,False,"['Card Game', 'Science Fiction']","['Action Queue', 'Bias', 'Open Drafting', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",2013,1,4,45,20,45,10,3532,6.89062,6.40239,1.29867,816,118,1.7373,56,4,34
257769,Walking in Burano,1311,False,False,['Card Game'],"['Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']",2018,1,4,40,20,40,10,2329,7.14994,6.40173,1.11394,517,61,2.0164,43,3,24
878,Wyatt Earp,1312,False,False,"['American West', 'Card Game']","['Hand Management', 'Set Collection']",2001,2,4,45,30,45,8,4006,6.83323,6.40143,1.26391,1370,371,1.841,98,3,61
1403,Turn the Tide,1313,False,False,['Card Game'],"['Hand Management', 'Player Elimination', 'Simultaneous Action Selection']",1997,3,5,30,30,30,10,4492,6.77865,6.4002,1.23545,1163,391,1.5243,92,4,47
246663,NEOM,1314,False,False,['City Building'],"['Closed Drafting', 'Connections', 'Solo / Solitaire Game', 'Take That', 'Tile Placement']",2018,1,5,45,45,45,10,1819,7.33009,6.40005,1.17297,423,61,2.6066,55,4,23
196202,Rum & Bones: Second Tide,1315,False,False,"['Dice', 'Fantasy', 'Humor', 'Miniatures', 'Nautical', 'Pirates', 'Zombies']","['Action Points', 'Action Queue', 'Bias', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Phase Order', 'Variable Player Powers']",2017,2,6,60,60,60,14,1439,7.63601,6.39993,1.36682,395,31,2.8387,30,2,26
113401,Timeline: Events,1316,False,False,"['Card Game', 'Educational', 'Party Game', 'Trivia']",[],2011,2,8,15,15,15,8,4669,6.77509,6.39963,1.16708,713,136,1.0956,27,4,18
116,Guillotine,1317,False,False,"['Card Game', 'Humor']","['Hand Management', 'Open Drafting', 'Set Collection', 'Take That']",1998,2,5,30,30,30,12,20439,6.53343,6.39951,1.30001,4761,1509,1.2671,226,4,115
22038,Warrior Knights,1318,False,False,"['Fantasy', 'Negotiation', 'Political', 'Wargame']","['Area Movement', 'Auction/Bidding', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Simulation', 'Simultaneous Action Selection', 'Turn Order: Random', 'Voting']",2006,2,6,240,120,240,12,3951,6.86693,6.39946,1.49083,1172,528,3.5057,86,4,42
244191,Naga Raja,1319,False,False,"['Adventure', 'Bluffing', 'Exploration', 'Maze']","['Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Network and Route Building', 'Sudden Death Ending', 'Tile Placement']",2019,2,2,30,30,30,9,2186,7.177,6.39905,1.20138,423,63,2.0159,19,2,18
179572,Dice City,1320,False,False,"['City Building', 'Dice', 'Medieval']","['Dice Rolling', 'Solo / Solitaire Game', 'Take That']",2015,1,4,60,45,60,14,4991,6.74532,6.39611,1.20579,1035,107,2.028,55,2,32
272533,Kingdom Rush: Rift in Time,1321,False,False,"['Adventure', 'Fantasy', 'Fighting', 'Medieval', 'Miniatures', 'Video Game Theme']","['Cooperative Game', 'Hand Management', 'Modular Board', 'Pattern Building', 'Tile Placement', 'Variable Player Powers']",2020,1,4,90,45,90,10,1782,7.44664,6.39547,1.42625,523,68,3.0147,85,2,46
229491,Edge of Darkness,1322,False,False,['Fantasy'],"['Cube Tower', 'Deck, Bag, and Pool Building', 'Open Drafting', 'Solo / Solitaire Game', 'Turn Order: Progressive']",2019,1,4,120,120,120,14,1581,7.50008,6.39402,1.60361,451,87,3.4368,76,3,34
19999,Aton,1323,False,False,"['Abstract Strategy', 'Ancient', 'Religious']","['Area Majority / Influence', 'Hand Management', 'Once-Per-Game Abilities', 'Simultaneous Action Selection']",2005,2,2,30,30,30,8,3470,6.8678,6.39313,1.25167,1237,336,2.1131,47,2,44
200057,Pioneer Days,1324,False,False,"['American West', 'Dice']","['Dice Rolling', 'Open Drafting', 'Variable Player Powers']",2017,2,4,75,45,75,14,1904,7.26254,6.39307,1.18469,394,64,2.5469,43,3,17
175223,Valley of the Kings: Afterlife,1325,False,False,"['Ancient', 'Card Game', 'Mythology', 'Religious']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game']",2015,1,4,45,45,45,14,1896,7.25409,6.39287,1.19206,436,59,2.2881,40,2,24
5716,Balloon Cup,1326,False,False,"['Aviation / Flight', 'Card Game']","['Hand Management', 'Set Collection', 'Take That']",2003,2,2,30,30,30,8,5914,6.68034,6.392,1.25695,2057,650,1.4554,73,2,66
302098,Chronicles of Crime: 1900,1327,False,False,"['Adventure', 'Deduction', 'Murder/Mystery', 'Puzzle']","['Cooperative Game', 'Scenario / Mission / Campaign Game', 'Storytelling', 'Variable Player Powers']",2021,1,4,90,60,90,12,1198,8.13209,6.39115,1.2219,355,17,1.8235,17,2,10
29934,Amyitis,1328,False,False,['Ancient'],"['Area Majority / Influence', 'Tile Placement']",2007,2,4,120,60,120,12,3070,6.91842,6.39055,1.27945,1038,363,3.2149,77,3,47
9446,Blue Moon,1329,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Auction/Bidding', 'Hand Management', 'Variable Player Powers']",2004,2,2,30,30,30,12,5669,6.69922,6.39042,1.50514,1977,591,2.1709,75,2,71
271319,Las Vegas Royale,1330,False,False,['Dice'],"['Area Majority / Influence', 'Dice Rolling']",2019,2,5,60,45,60,8,1581,7.44505,6.38969,1.1509,293,38,1.5,27,5,19
151771,La Cosa Nostra,1331,False,False,"['Bluffing', 'Card Game', 'Mafia', 'Negotiation']","['Dice Rolling', 'Hand Management', 'Take That', 'Team-Based Game']",2014,3,5,90,90,90,16,1415,7.65185,6.38907,1.31496,301,59,2.6441,50,4,35
167270,Medina (Second Edition),1332,False,False,"['Abstract Strategy', 'City Building']","['Area Majority / Influence', 'Grid Coverage', 'Square Grid', 'Tile Placement']",2014,2,4,60,60,60,10,1962,7.20818,6.38842,1.25136,464,64,2.3594,32,4,17
138431,Galaxy Defenders,1333,False,False,"['Fighting', 'Miniatures', 'Science Fiction']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Solo / Solitaire Game', 'Variable Player Powers']",2014,1,5,120,120,120,12,1708,7.44994,6.38781,1.46871,551,127,3.2205,58,3,31
194690,Viral,1334,False,False,"['Humor', 'Medical']","['Area Majority / Influence', 'Area Movement', 'Catch the Leader', 'Deck, Bag, and Pool Building', 'Hand Management', 'Simultaneous Action Selection']",2017,2,5,90,60,90,12,2917,6.96703,6.38759,1.2374,539,55,2.5455,48,4,27
42487,Lost Cities: The Board Game,1335,False,False,"['Adventure', 'Exploration']","['Hand Management', 'Open Drafting', 'Set Collection']",2008,2,4,60,30,60,8,4273,6.79306,6.38733,1.30841,997,195,1.7231,37,4,17
268201,Dice Throne,1336,False,False,"['Card Game', 'Dice', 'Fantasy', 'Fighting']","['Dice Rolling', 'Take That', 'Variable Player Powers']",2018,2,6,40,20,40,8,1341,7.78631,6.38726,1.55087,216,33,2.1818,31,2,26
254018,Solenia,1337,False,False,"['Card Game', 'Exploration', 'Fantasy']","['Bias', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Solo / Solitaire Game']",2018,1,4,45,30,45,10,2456,7.07537,6.38723,1.15434,427,80,2.1625,44,3,26
94362,Rune Age,1338,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Delayed Purchase', 'Dice Rolling', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",2011,2,4,60,20,60,13,4355,6.8086,6.38716,1.36645,998,251,2.2908,80,4,34
37919,Ascending Empires,1339,False,False,"['Action / Dexterity', 'City Building', 'Civilization', 'Fighting', 'Science Fiction', 'Space Exploration']","['Flicking', 'Set Collection', 'Tech Trees / Tech Tracks']",2011,2,4,75,75,75,10,2030,7.1849,6.38682,1.41706,727,154,2.3506,48,4,35
225244,Ticket to Ride: Germany,1340,False,False,"['Trains', 'Transportation']","['Hand Management', 'Network and Route Building', 'Open Drafting', 'Set Collection']",2017,2,5,60,30,60,8,1432,7.61186,6.3865,1.16303,261,34,1.7353,17,4,13
281946,Aftermath,1341,False,False,"['Adventure', 'Animals', 'Exploration', 'Miniatures', 'Science Fiction']","['Area Movement', 'Card Play Conflict Resolution', 'Contracts', 'Cooperative Game', 'Dice Rolling', 'Events', 'Hand Management', 'Line of Sight', 'Movement Points', 'Multiple Maps', 'Narrative Choice / Paragraph', 'Pick-up and Deliver', 'Player Elimination', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Storytelling', 'Turn Order: Progressive', 'Variable Player Powers', 'Variable Set-up']",2019,1,4,120,60,120,14,1403,7.70497,6.38601,1.42585,361,61,2.8689,55,2,26
142852,DC Comics Deck-Building Game: Heroes Unite,1342,False,False,"['Card Game', 'Comic Book / Strip']","['Deck, Bag, and Pool Building']",2014,2,5,45,45,45,15,1844,7.39153,6.38546,1.37956,343,60,2.1,21,3,10
19237,Ca$h 'n Gun$,1343,False,False,"['Bluffing', 'Card Game', 'Fighting', 'Humor', 'Mafia', 'Negotiation', 'Party Game']","['Player Elimination', 'Simultaneous Action Selection', 'Variable Player Powers']",2005,4,6,30,30,30,10,10003,6.56482,6.38525,1.36919,2640,754,1.2745,134,6,122
139030,Mascarade,1344,False,False,"['Bluffing', 'Card Game', 'Medieval', 'Party Game']","['Hidden Roles', 'Memory', 'Variable Player Powers']",2013,2,13,30,30,30,10,10068,6.58778,6.38511,1.41189,1876,392,1.5281,128,7,72
2122,Vampire: The Eternal Struggle,1345,False,False,"['Card Game', 'Collectible Components', 'Fighting', 'Horror', 'Political']","['Hand Management', 'Voting']",1994,2,5,120,120,120,13,2357,7.22894,6.385,1.81689,732,219,3.379,67,5,58
332386,Brew,1346,False,False,['Fantasy'],"['Area Majority / Influence', 'Dice Rolling', 'Open Drafting', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers', 'Worker Placement with Dice Workers']",2021,2,4,90,45,90,10,2180,7.21455,6.3846,1.24759,357,46,2.2826,42,3,21
3284,Star Wars: Epic Duels,1347,False,False,"['Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction']","['Campaign / Battle Card Driven', 'Player Elimination', 'Roll / Spin and Move', 'Variable Player Powers']",2002,2,6,30,30,30,8,3225,7.01076,6.38459,1.51685,1186,283,1.7809,54,4,26
75165,De Vulgari Eloquentia,1348,False,False,"['Medieval', 'Religious', 'Travel']","['Action Points', 'Area Movement', 'Set Collection']",2010,2,5,120,120,120,14,1947,7.21805,6.38409,1.35941,559,202,3.6238,57,4,35
316858,CloudAge,1349,False,False,"['Adventure', 'Science Fiction']","['Deck, Bag, and Pool Building', 'Grid Movement', 'Hand Management', 'Scenario / Mission / Campaign Game']",2020,1,4,100,60,100,10,1746,7.33165,6.38314,1.25764,360,88,2.8295,62,3,26
15818,Pickomino,1350,False,False,"['Animals', 'Dice']","['Dice Rolling', 'Push Your Luck', 'Re-rolling and Locking']",2005,2,7,20,20,20,8,10036,6.57161,6.3824,1.26312,2345,770,1.1519,168,4,99
66,Löwenherz,1351,False,False,"['Medieval', 'Political']","['Area Majority / Influence', 'Auction/Bidding', 'Enclosure', 'Modular Board', 'Negotiation', 'Square Grid']",1997,2,4,90,90,90,12,2501,7.03587,6.38202,1.34642,809,267,2.9288,54,4,43
1231,Bausack,1352,False,False,"['Action / Dexterity', 'Party Game']","['Auction/Bidding', 'Stacking and Balancing']",1987,2,8,45,15,45,7,3996,6.80985,6.38181,1.38685,1374,276,1.2935,42,4,32
298371,Wild Space,1353,False,False,"['Animals', 'Card Game', 'Science Fiction', 'Space Exploration']","['End Game Bonuses', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game', 'Variable Set-up']",2020,1,5,40,15,40,10,1829,7.27383,6.38176,1.088,304,57,2.0877,63,2,32
176229,Tides of Time,1354,False,False,"['Ancient', 'Card Game', 'Civilization']","['Closed Drafting', 'Set Collection']",2015,2,2,20,15,20,8,7210,6.61366,6.38153,1.16981,1396,213,1.5681,36,2,34
314088,Agropolis,1355,False,False,"['Card Game', 'City Building', 'Farming', 'Print & Play', 'Territory Building']","['Closed Drafting', 'Cooperative Game', 'Layering', 'Solo / Solitaire Game', 'Tile Placement']",2021,1,4,20,15,20,8,1425,7.49843,6.38093,1.10224,461,39,1.7692,32,1,27
624,Quoridor,1356,False,False,"['Abstract Strategy', ""Children's Game"", 'Maze']","['Grid Movement', 'Square Grid']",1997,2,4,15,15,15,8,7323,6.66404,6.38071,1.39568,1658,425,1.8588,139,2,117
252752,Genotype: A Mendelian Genetics Game,1357,False,False,"['Dice', 'Educational']","['Contracts', 'Dice Rolling', 'Market', 'Open Drafting', 'Set Collection', 'Simulation', 'Solo / Solitaire Game', 'Tech Trees / Tech Tracks', 'Worker Placement']",2021,1,5,90,45,90,14,1387,7.58762,6.3797,1.07102,374,53,2.7547,35,3,15
227456,Escape the Dark Castle,1358,False,False,"['Adventure', 'Card Game', 'Dice', 'Fantasy', 'Horror']","['Cooperative Game', 'Dice Rolling', 'Paper-and-Pencil', 'Push Your Luck', 'Role Playing', 'Solo / Solitaire Game', 'Storytelling']",2017,1,4,45,20,45,14,2934,7.45943,6.37966,1.78096,800,101,1.2079,56,4,28
295607,Canopy,1359,False,False,"['Animals', 'Card Game', 'Environmental']","['Open Drafting', 'Push Your Luck', 'Set Collection']",2021,1,4,30,30,30,8,1545,7.49114,6.37951,1.08741,384,53,2.0566,45,2,34
902,Meuterer,1360,False,False,"['Card Game', 'Fighting', 'Nautical', 'Pirates']","['Hand Management', 'Modular Board', 'Open Drafting', 'Point to Point Movement']",2000,3,4,60,60,60,12,3290,6.87398,6.37937,1.25887,1072,353,2.3144,95,4,86
272380,SHŌBU,1361,False,False,['Abstract Strategy'],"['Grid Movement', 'Slide/Push', 'Square Grid']",2019,2,2,30,15,30,8,1411,7.55709,6.37857,1.24166,319,34,1.7941,13,2,13
129051,Le Havre: The Inland Port,1362,False,False,"['Economic', 'Industry / Manufacturing']",['Action Points'],2012,2,2,30,30,30,10,3549,6.82545,6.37843,1.23236,848,168,2.5,32,2,31
16496,Roma,1363,False,False,"['Ancient', 'Card Game', 'Dice']","['Action Points', 'Dice Rolling', 'Hand Management', 'Open Drafting', 'Take That']",2005,2,2,45,45,45,8,4612,6.75448,6.37823,1.29019,1449,462,2.0087,46,2,41
312267,Star Wars: Unlock!,1364,False,False,"['Card Game', 'Movies / TV / Radio theme', 'Puzzle']","['Cooperative Game', 'Elapsed Real Time Ending', 'Storytelling']",2020,1,6,60,60,60,10,2210,7.08718,6.37779,1.26875,402,30,1.8667,19,2,19
181810,Kodama: The Tree Spirits,1365,False,False,"['Abstract Strategy', 'Card Game']","['Layering', 'Set Collection', 'Tile Placement']",2016,2,5,30,30,30,14,5519,6.7092,6.37768,1.21441,1139,123,1.6667,45,3,31
327711,It's a Wonderful Kingdom,1366,False,False,"['Card Game', 'Fantasy', 'Medieval']","['Betting and Bluffing', 'I Cut, You Choose', 'Open Drafting', 'Solo / Solitaire Game']",2021,1,2,60,45,60,14,1487,7.529,6.37691,1.25282,356,46,2.5652,33,2,22
55829,Axis & Allies Pacific 1940,1367,False,False,"['Economic', 'Fighting', 'Wargame', 'World War II']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Simulation', 'Team-Based Game']",2009,2,4,360,360,360,12,1797,7.50498,6.37678,1.61539,400,125,3.568,52,2,26
283294,Yukon Airways,1368,False,False,"['Aviation / Flight', 'Card Game', 'Dice', 'Transportation']","['Action Drafting', 'Contracts', 'Hand Management', 'Open Drafting', 'Pick-up and Deliver', 'Point to Point Movement', 'Resource to Move', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Variable Set-up', 'Victory Points as a Resource']",2019,1,4,90,60,90,14,1634,7.38632,6.37616,1.07522,263,82,2.8171,45,3,17
191894,Imagine,1369,False,False,"['Deduction', 'Party Game', 'Puzzle']","['Acting', 'Team-Based Game']",2015,3,8,30,15,30,12,3581,6.88683,6.37602,1.29069,511,72,1.0556,36,4,22
241590,Smart10,1370,False,False,['Trivia'],['Push Your Luck'],2017,2,8,120,20,120,10,1462,7.50637,6.37527,1.14964,166,33,1.2121,31,3,20
271088,Ishtar: Gardens of Babylon,1371,False,False,['Ancient'],"['Area Majority / Influence', 'Rondel', 'Tile Placement']",2019,2,4,45,45,45,14,2550,7.04679,6.37505,1.15365,458,79,2.2405,51,3,27
166857,Antike II,1372,False,False,"['Ancient', 'Civilization', 'Fighting', 'Nautical', 'Territory Building']","['Advantage Token', 'Area Majority / Influence', 'Area Movement', 'Rondel', 'Tech Trees / Tech Tracks']",2014,3,6,120,90,120,13,1476,7.46413,6.37456,1.2203,381,78,2.8846,36,5,22
120523,Nothing Personal,1373,False,False,"['Mafia', 'Negotiation']","['Area Majority / Influence', 'Dice Rolling', 'Hand Management', 'Take That']",2013,3,5,120,120,120,8,2342,7.05289,6.37424,1.57598,619,108,2.7778,30,5,17
254713,The Artemis Project,1374,False,False,"['Dice', 'Science Fiction', 'Space Exploration']","['Auction/Bidding', 'Dice Rolling', 'Set Collection', 'Variable Set-up', 'Worker Placement with Dice Workers', 'Worker Placement, Different Worker Types']",2019,1,5,75,60,75,13,1826,7.2835,6.3737,1.22547,521,74,2.8108,54,3,29
492,Aladdin's Dragons,1375,False,False,"['Arabian', 'Bluffing', 'Fantasy', 'Medieval']","['Auction/Bidding', 'Betting and Bluffing', 'Set Collection', 'Worker Placement']",2000,3,5,90,60,90,10,3173,6.89843,6.37308,1.2622,1174,334,2.4671,43,5,24
169794,Haspelknecht: The Story of Early Coal Mining,1376,False,False,"['Environmental', 'Farming']","['Action Points', 'End Game Bonuses', 'Turn Order: Stat-Based', 'Variable Set-up', 'Worker Placement']",2015,2,4,90,60,90,12,1871,7.23742,6.37289,1.20402,452,99,3.0505,35,3,17
196,Kremlin,1377,False,False,"['Negotiation', 'Political']",['Voting'],1986,3,6,75,75,75,12,2885,6.96753,6.3714,1.55871,926,265,2.8415,40,6,30
6411,Blokus 3D,1378,False,False,"['Abstract Strategy', 'Territory Building']","['Enclosure', 'Hand Management', 'Tile Placement']",2003,2,4,20,15,20,7,3950,6.78564,6.37139,1.2222,1390,367,1.7466,57,4,33
71836,Onirim,1379,False,False,"['Card Game', 'Exploration', 'Fantasy']","['Cooperative Game', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game']",2010,1,2,15,15,15,8,6239,6.64708,6.37087,1.36718,1654,345,1.6493,137,1,106
22877,Fields of Fire,1380,False,False,"['Korean War', 'Vietnam War', 'Wargame', 'World War II']","['Campaign / Battle Card Driven', 'Modular Board', 'Solo / Solitaire Game']",2008,1,1,300,60,300,12,1226,7.86225,6.37084,1.68815,629,239,4.2343,69,1,67
481,Carolus Magnus,1381,False,False,"['Abstract Strategy', 'Medieval', 'Territory Building']","['Area Majority / Influence', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Team-Based Game', 'Track Movement', 'Turn Order: Auction']",2000,2,4,60,60,60,12,3539,6.83222,6.37012,1.3341,1119,383,2.5796,113,3,58
165950,Beasty Bar,1382,False,False,"['Animals', 'Card Game', 'Humor']","['Action Queue', 'Hand Management', 'Take That']",2014,2,4,20,20,20,8,3765,6.81509,6.36963,1.17528,669,126,1.4048,74,4,52
272682,Expedition to Newdale,1383,False,False,"['Economic', 'Industry / Manufacturing']","['Hand Management', 'Push Your Luck', 'Scenario / Mission / Campaign Game', 'Simultaneous Action Selection', 'Variable Set-up', 'Worker Placement']",2019,1,4,90,90,90,12,1495,7.43725,6.36956,1.16825,303,54,3.0,33,3,12
146910,Wildcatters,1384,False,False,"['Economic', 'Industry / Manufacturing', 'Transportation']","['Area Majority / Influence', 'Auction/Bidding', 'Network and Route Building', 'Pick-up and Deliver', 'Stock Holding']",2013,2,4,120,120,120,12,1280,7.60176,6.3693,1.30719,352,79,3.9241,36,4,35
109125,Wallenstein (Second Edition),1385,False,False,"['Economic', 'Pike and Shot', 'Renaissance', 'Territory Building']","['Action Points', 'Action Queue', 'Area Majority / Influence', 'Area Movement', 'Cube Tower', 'Simultaneous Action Selection', 'Variable Phase Order']",2012,3,5,120,90,120,12,1292,7.59008,6.36905,1.27097,352,96,3.2396,31,5,21
101785,D-Day Dice,1386,False,False,"['Dice', 'Wargame', 'World War II']","['Cooperative Game', 'Dice Rolling', 'Push Your Luck', 'Simultaneous Action Selection']",2012,1,4,45,45,45,14,3553,6.82595,6.36788,1.34084,1086,239,2.0544,74,1,46
216201,Robo Rally,1387,False,False,"['Maze', 'Miniatures', 'Racing', 'Science Fiction']","['Action Queue', 'Bias', 'Grid Movement', 'Modular Board', 'Programmed Movement', 'Race', 'Simultaneous Action Selection']",2016,2,6,120,20,120,12,2794,7.01603,6.36788,1.49682,536,48,2.3333,34,4,21
304285,Infinity Gauntlet: A Love Letter Game,1388,False,False,"['Card Game', 'Comic Book / Strip', 'Deduction', 'Movies / TV / Radio theme']","['Hand Management', 'Set Collection', 'Team-Based Game']",2020,2,6,15,15,15,10,2378,7.05472,6.36781,1.24551,383,42,1.2143,41,4,24
345584,Mindbug: First Contact,1389,False,False,"['Card Game', 'Fantasy']","['Betting and Bluffing', 'Hand Management', 'Take That']",2022,2,2,25,15,25,8,1168,7.96756,6.36779,1.29228,331,43,1.9302,15,2,15
205317,DOOM: The Board Game,1390,False,False,"['Exploration', 'Fighting', 'Horror', 'Miniatures', 'Science Fiction', 'Video Game Theme']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']",2016,2,5,180,120,180,14,1876,7.44739,6.36744,1.45348,452,53,3.0,34,5,23
219101,Pavlov's House,1391,False,False,"['Wargame', 'World War II']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Multiple Maps', 'Simulation', 'Solo / Solitaire Game']",2018,1,3,75,60,75,12,1088,7.95271,6.36744,1.15884,356,59,2.678,38,1,34
195544,Tides of Madness,1392,False,False,"['Card Game', 'Horror']","['Closed Drafting', 'Set Collection']",2016,2,2,20,20,20,10,3827,6.79731,6.36709,1.1468,732,67,1.4925,21,2,21
283317,The 7th Continent: Classic Edition,1393,False,False,"['Adventure', 'Card Game', 'Exploration', 'Science Fiction']","['Cooperative Game', 'Grid Movement', 'Hand Management', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Storytelling', 'Variable Player Powers']",2019,1,4,1000,5,1000,14,1208,7.74511,6.36584,1.56012,232,45,3.1778,37,1,26
438,Scotland Yard,1394,False,False,"['Deduction', 'Travel']","['Hidden Movement', 'Point to Point Movement', 'Secret Unit Deployment', 'Team-Based Game']",1983,3,6,45,45,45,10,15734,6.51099,6.36497,1.28071,3625,965,1.9544,255,2,86
328908,The Initiative,1395,False,False,"['Adventure', 'Comic Book / Strip', 'Deduction', 'Puzzle']","['Area Movement', 'Cooperative Game', 'Deduction', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",2021,1,4,60,30,60,8,1311,7.66342,6.36427,1.40236,273,39,1.8974,43,2,16
